"TARGET","FixedAcidity","VolatileAcidity","CitricAcid","ResidualSugar","Chlorides","FreeSulfurDioxide","TotalSulfurDioxide","Density","pH","Sulphates","Alcohol","LabelAppeal","AcidIndex","STARS"
2.70806369901098,1.2,0.45,0.27,4.7,0.035,17,187,1.01322,3.12,0.4,12.5,-1,2.07944154167984,2
4.50107325710853,5.4,0.3,-0.23,21.7,0.029,25,93,0.96295,3.31,0.4,16.3,0,1.79175946922805,3
3.17778576750328,-3.2,0.24,0.42,-27.6,0.087,112,262,0.9979,1.96,0.42,8.9,-1,2.07944154167984,3
3.41887198224399,-5.7,-0.41,-1.31,72.4,-0.317,37,388,1.01658,3.06,-0.92,13.5,-1,1.94591014905531,3
4.27326134132605,6.3,1.5,-0.02,-97.9,-0.254,54,518,0.9579,3.16,0.42,14.6,0,1.94591014905531,3
4.11029441982446,6.8,-0.72,0.02,1.7,0.047,18,-331,0.98595,2.42,0.63,5.8,0,1.94591014905531,3
4.14284029812046,6.1,-0.25,-0.78,3.9,0.034,42,348,1.037,3.24,0.46,10.9,0,1.94591014905531,3
3.33067767909919,-0.5,0.81,-0.2,64.9,-0.051,-161,179,0.99683,4.1,1.75,18.6,0,2.19722457733622,2
2.3815207600475,6.5,0.17,0.54,8.5,0.082,64,397,0.9959,1.99,0.39,8.8,1,1.94591014905531,1
4.31735945438589,7.3,-0.11,-1.02,-37.8,0.034,140,147,0.99085,3.25,1.24,11.9,1,2.07944154167984,2
4.10259448684389,7.2,-0.82,0.2,9.9,0.29,21,174,1.03455,2.51,2,6,1,2.07944154167984,2
4.7264699141106,17.3,2.11,0.02,1.3,0.072,-226,-186,0.9965,3.1,1.08,9.2,1,2.07944154167984,3
2.39535448671379,14.1,0.24,0.34,2.7,0.356,282.5,218.5,0.9934,3.3,0.58,9.7,1,1.94591014905531,1
2.73754565151021,15.9,-0.63,0.36,1.3,-0.177,-181,-185,0.9975,4.13,1.78,11,-1,2.07944154167984,2
5.5135981109358,16.9,-1,0.35,22.2,0.045,51,279,0.9933,1.81,0.44,15.2,1,1.94591014905531,3
1.55461497419435,6.2,1,1.42,1,-0.386,158,213,0.99032,3.54,-0.21,11.3,-1,1.94591014905531,1
1.45227959729545,17.6,0.38,0.2,5.3,0.703,57,181,0.9792,3.24,0.96,4.5,-1,1.94591014905531,1
6.13529134191048,-2,-0.67,0.28,6.3,0.04,24,359,0.9903,2.07,0.64,14.6,1,1.94591014905531,4
4.67996488331668,-5.7,0.23,0.28,-40.8,0.062,276,174,0.94936,3.23,0.72,10.6,1,1.79175946922805,2
4.23161126589081,7.6,0.21,0.6,2.1,-0.517,47,45,0.98808,3.05,0.54,6.5,1,2.07944154167984,2
4.02777953038156,6,0.34,1.76,25.9,0.046,-201,409,0.9979,3.14,2.2,8.8,0,1.94591014905531,3
3.45243489045591,12.8,-1.95,0.38,1.2,-0.468,-91,227,0.9924,3.14,-0.49,3.3,0,2.07944154167984,2
2.31467252400018,18.5,0.3,-0.32,61.1,0.051,41,-306,0.9761,4.01,0.2,10.5,1,2.07944154167984,1
1.93677127744387,2.6,0.39,0.22,2.8,-0.198,16,153,0.96152,1.12,0.36,9.8,0,1.94591014905531,1
6.11505955748606,-4.2,0.3,1.78,1.6,0.377,27,-547,0.99438,4.12,0.76,9.8,2,2.07944154167984,3
3.54999677844,11,0.35,0.29,61.3,-0.522,-174,151,0.9912,2.45,0.58,13.9,-1,1.79175946922805,3
7.1284278630078,8.2,-2.14,0.6,1.85,0.048,184,491,0.95486,3.79,0.49,5.05,2,2.19722457733622,4
3.3931743976511,3.7,0.33,0.64,71.4,0.056,-242,273,0.9972,3.05,-1.58,12.6,0,2.07944154167984,2
4.10498226522223,6.6,0.61,0,36.9,0.577,-220,8,0.99396,3.33,0.37,5.8,1,1.94591014905531,2
4.11241546378966,17.9,0.27,0.3,30.8,0.04,-208,96,0.99222,3.28,0.53,16.5,0,2.07944154167984,3
1.54649522167589,6.6,-0.81,0.25,8,0.036,-117,124,1.01245,3.06,0.05,10.8,-1,1.94591014905531,1
5.03455025484233,9.2,1.49,0.33,10.4,-0.361,-30,194,0.96119,2.33,0.58,11.7,1,2.07944154167984,3
5.26124229564999,8,0.36,0.43,-33.4,0.293,29,6,0.97192,3.4,0.46,3.2,1,2.19722457733622,4
4.04813473584853,17.5,0.23,-0.15,-40.1,0.031,24,98,1.03793,3,0.54,13.4,0,2.07944154167984,3
3.86196669359249,3,0.4,-1.25,57.5,0.585,-166,178,0.9955,3.04,0.43,10.9,0,2.07944154167984,3
1.79627897134134,20,0.38,0.47,1.1,0.037,23,22,1.00761,3.21,-0.19,10.9,0,2.19722457733622,1
1.83539366128473,10.5,-0.54,0.47,13.8,-0.46,273,46,0.99638,3.23,0.76,16.8,0,2.39789527279837,1
5.27637435362792,0.4,-0.58,0.21,2.2,0.049,-26,522,1.02632,3.32,0.47,12.9,1,1.94591014905531,3
1.93441211081641,9.8,0.61,0,2.2,-0.16,48,59,0.98065,3.61,2.03,12.9,0,1.94591014905531,1
4.26815257285045,0.9,-0.96,-0.59,26.8,-0.561,176,19,0.96363,3.31,0.68,12.6,0,2.07944154167984,3
4.19034371193141,6.4,-0.13,0.06,1.8,-0.046,43,477,1.00615,3.42,0.69,11,0,1.94591014905531,3
3.11280263699314,1.5,0.28,1.08,1.6,0.045,36,431,0.99534,3.11,0.36,6.2,0,2.30258509299405,2
2.93797932591968,5.9,0.17,0.02,-48.9,0.03,32,311,0.98913,0.96,-1.19,8.1,-1,1.79175946922805,2
2.5225776610233,12.7,0.23,0.6,2.2,0.565,7,18,0.93792,3.04,0.25,16.3,-1,2.484906649788,2
2.54806532191401,9.3,0.005,1.87,-27.2,0.07,27,39,1.01673,3.12,0.59,9.9,-1,2.30258509299405,2
1.42764426148247,8.9,0.48,0.97,3.5,-1.012,10,40,0.9944,3.1,0.36,9.8,-1,2.30258509299405,1
3.26815519451984,7.3,2.695,0.33,1.1,0.044,14,-325,0.99012,3.1,0.2,12.4,0,2.07944154167984,2
7.1517527355482,7.6,0.42,-0.82,1.9,0.047,-165,432,0.9937,3.2,0.53,13.9,2,2.07944154167984,4
2.67429699512825,7.1,0.05,0.25,1.3,-0.055,-100,524,0.99361,3.27,0.55,8,-1,2.07944154167984,2
4.72067534328468,8.6,0.29,1.96,32.5,0.427,288,120,1.01362,3.06,1.04,12.1,0,1.94591014905531,4
3.38074183216221,6.2,0.25,1.01,-30,-0.278,272,-173,1.05319,4.09,0.34,12.8,-1,1.94591014905531,3
3.44630931425392,7.6,0.17,1.1,7.1,0.05,227,228,0.99422,1.88,-1.11,9.5,0,2.07944154167984,2
5.40829316552986,3.9,0.275,1.45,5.4,0.118,-119,245,0.9926,2.96,-0.79,10.8,1,1.79175946922805,3
1.52797795447738,7.3,-0.96,1.02,7.4,0.061,-23,-380,0.99627,3.31,0.05,13,-1,2.07944154167984,1
2.86138894441276,14,0.19,0.3,31.9,-0.245,33,-275,0.98902,4.08,1.44,12.8,-1,1.94591014905531,2
4.41076366068652,6.3,1.12,0.32,4.2,0.021,179,117,0.99182,3.93,0.43,12.8,1,1.94591014905531,2
3.42226718252498,10.2,0.05,1.84,2.4,0.075,287,-135,0.98623,2.36,2.19,24,0,2.39789527279837,2
2.07872790399047,8.4,0.23,0.32,13.4,0.124,35,363,0.98814,3.12,0.47,8.8,-2,2.19722457733622,2
1.39021620158041,8.6,0.55,0.35,15.55,0.102,35.5,248.5,0.97988,3.91,0.15,11,-1,2.30258509299405,1
1.89361145839229,6.7,1.33,-1.12,1.35,-0.532,30.5,544,0.99388,3.54,0.53,9.5,0,1.94591014905531,1
3.47702102223893,4.2,0.34,0.27,-30.8,0.047,21,144,0.98741,2.34,0.76,14.7,0,2.07944154167984,2
4.7182450762775,-4.1,-0.21,0.29,64.7,0.051,25,324,1.08705,4.27,1.62,6.3,1,2.07944154167984,3
3.65704164176315,10.7,0.6,0.49,34,0.1,5,-381,0.96947,3.25,0.68,11.9,1,2.63905732961526,2
1.82113320933128,8,-0.83,0.44,-13.9,0.284,-18,111,0.99158,3.09,0.32,11.2,0,2.19722457733622,1
4.08936884867401,13,-0.65,0.57,0.6,0.373,6,20,0.99652,3.4,0.48,13.3,1,2.30258509299405,2
6.03570923394526,7.1,0.15,0.44,6,0.033,8,135,0.98327,3.19,0.45,13.9,1,1.94591014905531,4
5.18849026270575,6.3,0.79,0.3,2.8,0.239,33,125,1.03088,3.03,0,14.7,1,1.94591014905531,3
4.51172577694193,14.3,-1.1,1.04,14,0.032,47,365,0.98003,4.44,0.5,9.2,1,1.94591014905531,2
4.17362869328619,16,0.29,-2.88,2.3,-0.129,20,509,1.03432,2.71,0.41,12.7,0,1.94591014905531,3
3.63652124719782,11.8,0.52,0.17,-32.8,0.047,5,26,0.9932,3.26,0.04,16.5,0,1.94591014905531,2
1.42331928672937,1.6,0.19,0.32,18.75,0.356,106,517,1.00014,2.06,1.69,6.5,-1,2.07944154167984,1
3.20622666962994,10.3,-0.81,0.24,17.2,0.072,15,-176,0.9956,3.22,0.66,12.8,0,2.39789527279837,2
1.77550946008561,8,0.32,0.16,-60,0.4,3,33,0.99454,3.22,0.58,11.2,0,2.19722457733622,1
5.15525410783172,1.5,-1.1,1.31,-15.6,0.063,125,164,0.96573,3.17,-0.41,8,1,2.07944154167984,3
4.78899013739572,6.9,-0.18,-1.15,1.5,0.224,19,-142,0.9958,3.91,0.78,14.4,0,1.94591014905531,4
3.32681794610566,7.4,1.08,-0.08,8.8,0.027,23,341,0.9931,4.76,1.58,11.4,0,2.07944154167984,2
4.79413964199577,7.1,1.15,1.16,30.7,0.109,30,124,0.97275,3.77,0.43,5.5,1,2.07944154167984,3
4.41001438479398,7.5,0.47,-0.55,-55.6,0.048,275,89,0.99182,3.54,2.29,13.56666667,0,1.79175946922805,3
3.30099602268197,-5.9,-0.29,0.3,12.4,-0.142,-98,168,0.99728,4.15,0.47,9.5,-1,1.94591014905531,3
5.60507031509057,7,1.94,-0.52,-46.2,-0.555,28,181,0.9983,3.18,-1.03,9.3,1,2.07944154167984,4
5.26618747018561,6.8,0.3,0.22,38.9,-0.523,41,521,0.96149,3.58,1.39,9.2,1,1.94591014905531,3
4.38178460219265,-2.3,0.21,0.4,7.3,0.041,582,108,1.00673,2.64,0.43,6.5,1,1.94591014905531,2
1.53730647235658,6.7,-1.07,1.41,1.6,0.037,-1,310,1.01979,3.06,1.83,9.1,-1,1.94591014905531,1
3.98390266581229,8.1,0.26,-0.94,10.1,0.05,-183,375,0.99724,3.69,2.06,9,1,2.19722457733622,2
2.80182778166359,6.2,0.44,-1.43,7.7,0.096,292,242,1.01874,3.56,0.72,11.1,-1,1.94591014905531,2
2.68550541019001,17.9,0.4,0.21,45.5,-0.372,44,182,1.04823,3.35,0.54,3.6,-1,1.94591014905531,2
4.29625323385657,7.4,0.44,0.17,-1,0.045,44,157,0.998,3.82,0.44,13.6,1,2.07944154167984,2
4.33527398978924,6.5,0.27,1.12,-49.2,0.142,-104,175,0.99364,3.61,1.58,10.1,1,1.94591014905531,2
3.56070381706577,6.4,0.18,0.77,-18.1,-0.059,24,90,0.9963,3.35,-2.82,9.4,0,1.94591014905531,2
1.93973756041956,-0.4,1.41,1.64,-2.6,-0.266,-75,-31,0.9984,3.51,-0.15,15.8,0,1.94591014905531,1
5.9992056166445,9.2,0.095,0.19,1.6,0.039,526,-170,1.06481,4.17,0.41,6,1,1.79175946922805,4
6.4723129251447,16.4,0.3,0.29,6.2,0.172,-200,95,0.99071,3.03,1.86,12.9,2,1.94591014905531,3
4.71860525155451,7.4,0.42,0.47,14.15,0.667,6,185,1.01521,2.8,-1.55,9.3,1,2.19722457733622,3
2.29086776011167,11.9,0.39,0.41,-11.7,0.062,19,503,0.99628,3.04,0.95,9.4,1,2.07944154167984,1
1.88272274723296,-4.2,0.695,-0.64,6.8,0.033,-172,-59,0.99432,3.44,-1.89,3.6,0,1.79175946922805,1
3.65949289366284,6.1,-1,0.38,-21.1,0.111,-118,106,0.94323,3.03,0.41,12.1,0,1.94591014905531,2
5.08869507009628,5.8,0.32,0.28,4.3,0.032,286,115,0.98946,3.16,1.35,15.3,0,1.79175946922805,4
1.39743988643973,11.9,-0.95,0.01,4.9,0.171,31,153,0.9966,3.27,0.51,3.4,-1,2.19722457733622,1
3.99225989059745,14.9,0.15,0.34,61.5,0.035,31,-15,0.99096,3.14,0.61,9.7,0,2.07944154167984,3
3.33065715364483,-5.1,0.21,-0.82,7.3,0.081,34,126,0.9962,2.86,0.46,3,0,1.94591014905531,2
3.89358613954357,8.5,-1.16,0.48,118.5,0.58,146,-275,1.03556,3.25,0.37,11.9,0,2.19722457733622,3
4.06760206755899,2.4,-0.22,0.4,-35.45,0.041,35,-346,0.98916,3.11,1.93,6.7,0,1.94591014905531,3
2.67412777592244,8.6,0.32,0.29,9.4,0.038,-175,282,1.00607,3.35,0.55,10.8,-1,2.07944154167984,2
4.00703439761086,-2.4,0.52,0.11,2.9,0.605,13,38,0.95725,3.34,2.47,9.3,0,1.94591014905531,3
3.00433094148078,7.4,0.64,0.76,31.15,0.028,42,163,0.9984,2.9,0.49,-3.1,0,2.19722457733622,2
4.22520520252317,8.8,1.32,0.44,33.4,0.042,138,-235,1.00065,3.02,2.35,13.2,0,2.30258509299405,4
4.13398817106768,6.8,0.36,-2.81,5.1,0.227,67,122,0.97606,3.13,2.36,12.6,0,1.94591014905531,3
1.5273806933683,12.5,0.39,-0.44,3.3,0.046,109,81,1.03558,3.27,0.56,12.2,-1,1.94591014905531,1
1.91592757858891,3.9,-1.04,0.46,42.5,0.477,44,177,0.99691,3.36,0.24,9.4,0,1.94591014905531,1
3.34643743998625,-1,0.785,-0.15,2.1,0.459,6,168,0.99664,3.59,0.62,7.7,0,1.94591014905531,2
1.48773728047804,2.6,1.27,-0.8,12.5,0.602,38,3,0.95272,3.33,1.45,4.9,-1,1.79175946922805,1
1.87718370561175,13.4,0.695,-0.05,19.4,0.118,12,107,0.98977,2.23,0.67,8.8,0,1.94591014905531,1
6.37081632864352,6.4,0.29,0.18,15,0.588,-191,321,0.94721,0.9,0.5,9.2,2,1.94591014905531,3
3.89353406749664,8,1.64,0.13,17.2,0.036,49,-238,0.9996,1.78,-0.43,9.7,0,2.07944154167984,3
3.95092925432647,-6,1.26,-0.93,30.6,-0.34,218,61,0.99143,4.47,2.23,5.3,0,1.94591014905531,3
3.16367320983164,11.7,1.5,0.38,77.4,0.054,32,445,1.0002,3.22,1.56,9.7,0,2.19722457733622,2
1.59434845139479,6,0.89,1.46,9.4,0.042,87,-253,0.98952,1.65,0.41,18.4,-1,1.94591014905531,1
4.22421733567265,-0.1,0.3,-0.99,35.7,0.04,24,29,0.9939,3.15,0.47,5.5,1,1.94591014905531,2
5.64311928387396,5.6,0.34,0.02,6.9,0.038,192,89,0.99266,4.85,-1.14,16,1,1.79175946922805,3
3.57307107759914,6.3,-0.58,0.24,7.2,0.082,77,47,0.9958,4.66,0.64,11.4,0,1.94591014905531,2
1.68187864889424,-5.5,-0.85,-0.86,1.6,0.054,353,-173,0.99727,4.51,0.68,15.7,-1,1.79175946922805,1
2.43358846906063,10,0.23,1.47,20.1,0.615,-28,142,1.001,1.48,0.43,9.7,-1,2.39789527279837,2
1.80194266622486,7.1,-0.21,0.45,-34.9,-0.072,53,17,0.96291,3.59,2.22,3.7,0,2.07944154167984,1
2.18802460737828,-1.9,0.51,0.24,-62.3,0.079,16,86,0.99764,3.34,2.16,9.5,1,2.19722457733622,1
3.56418125870599,4.6,1.03,0.65,11.2,0.075,6,17,1.03341,3.22,2.23,11.8,0,2.39789527279837,3
1.72646030776686,-0.4,2.38,0.29,16.85,0.605,35,135,0.95,2.63,-0.64,6.7,0,2.07944154167984,1
2.78763924407016,-4.1,0.22,1.7,1.1,0.214,89,-100,0.97165,3.6,0.23,9,-1,1.94591014905531,2
1.66911477812519,19.4,0.6,0,-11.3,0.058,221,10,0.9977,3.18,2.04,3.8,0,2.30258509299405,1
1.77770500792776,16.2,0.24,0.47,10.5,0.057,61,234,0.9959,3.28,0.66,8.8,0,2.19722457733622,1
2.12340266400654,7.3,-1.01,-1.89,-43.6,0.894,-484,368,0.99606,5.38,0.47,2.1,1,2.07944154167984,1
2.08864916145799,6.5,-2.06,0.39,1.9,-0.502,-81,504,0.99566,4.29,0.43,15.8,0,1.94591014905531,1
4.07127612981238,3.4,-1.54,0.2,2.2,-0.462,551,48,1.01085,2.99,0.03,16.3,0,1.79175946922805,2
4.25207309077719,4.2,1.74,0.31,0.9,0.144,23,-115,0.993,4.37,0.77,11.4,1,1.94591014905531,2
1.93414983908516,6.4,0.16,0.44,35,0.051,39,122,0.96888,3.11,0.75,11.3,0,1.94591014905531,1
1.81668330189685,7,1.38,-0.06,58.8,0.556,-150,126,0.99058,3.31,0.47,16.4,0,2.07944154167984,1
3.49782225885422,3.4,0.45,1.83,-26.9,-0.186,24,84,0.9909,3.89,0.36,18.3,-1,1.94591014905531,3
5.09411805848689,6.5,0.29,0.31,1.7,1.091,240,79,1.00774,3.27,-0.57,11.4,1,1.94591014905531,3
3.28299294305224,8.2,0.26,-0.59,38.1,-0.261,7,86,0.9944,4.34,0.62,10.2,0,2.19722457733622,2
1.68068814841947,15.7,1.56,0.03,8.8,0.638,27,-313,0.99592,3.64,1.91,3.5,0,2.07944154167984,1
3.47388344781981,6.7,-0.53,1.38,-2.4,0.213,29,81,0.99151,2.57,0.39,6.3,0,1.94591014905531,2
1.85055764275012,2.3,-0.17,0.58,2,0.076,15,-468,0.9973,3.35,-0.45,4.1,0,1.94591014905531,1
5.26232722757212,16.2,0.53,-0.67,71,0.054,25,139,0.99836,3.53,1.38,21.2,1,2.07944154167984,3
1.20044294248753,18.6,-0.14,0.74,24.2,-0.644,-255,252,0.9998,3,-0.77,9.2,-2,2.07944154167984,1
2.7332545885361,2.6,-0.42,3.38,61.1,0.061,9,166,0.99416,3.28,0.49,10,-1,2.07944154167984,2
2.71387519162347,7.6,-0.16,1.56,104.9,0.506,52,151,0.90565,3.18,-0.4,7.3,-1,2.07944154167984,2
1.75656300204938,13.2,0.35,-0.84,-28.2,0.368,-201,87,1.02302,2.92,0.06,12.2,0,2.19722457733622,1
1.49473887355532,8.8,0.24,0.39,1.2,-0.433,32,85,1.00563,3.16,0.5,10.5,-1,2.07944154167984,1
4.66489948359043,12.8,0.18,0.26,-33.6,0.023,10,276,0.9893,3.07,0.54,12.3,1,1.79175946922805,2
2.57596855530267,7.2,2.52,0.27,2.4,-0.535,-504,149,0.96405,3.1,0.51,9.2,-1,2.07944154167984,2
2.75919885093495,7.8,0.25,-0.5,-38.2,0.04,46,133,1.04109,3.14,0.6,15.7,-1,2.07944154167984,2
2.73183169569613,9.8,1.78,0.49,15.4,0.046,103,101,1.0004,2.41,0.75,2.8,-1,2.39789527279837,3
3.79421616529572,6,0.17,0.22,46.8,0.039,-177,104,0.98359,2.91,-0.51,17.2,0,1.79175946922805,2
2.18696905202866,6.4,-0.07,0.49,7.5,0.073,-66,151,1.02487,2.18,1.73,8.3,-2,1.94591014905531,2
3.50784892379592,-1.4,0.13,0.61,-52.6,0.054,124,104,0.98059,3.24,2.66,16.2,0,2.07944154167984,2
2.69986801017351,5.8,0.39,-0.01,-29.8,0.042,36,138,0.99382,3.95,-1.22,23,1,1.79175946922805,1
2.75239982086707,6.7,0.28,-0.45,-23.8,-0.451,-130,111,0.99455,3.25,-1.19,4.7,-1,1.94591014905531,2
3.49489492832695,6.5,0.27,0.31,33.8,0.036,-188,179,0.9979,3.39,1.9,13.2,0,1.94591014905531,2
3.37090067362723,4.9,0.425,2.53,37,-0.492,318,396,1.01563,2.73,0.57,9,-1,1.94591014905531,3
3.31339328601178,6.8,0.18,0.28,-85.6,0.047,52,521,1.09641,3.22,0.53,4.3,0,1.94591014905531,2
3.07689546450805,8.6,0.34,1.49,-0.1,0.471,11,119,0.95413,3.17,0.47,9.4,-1,2.19722457733622,3
1.87835702835271,10.4,0.21,0.7,64.2,0.596,261,142,1.0253,6.04,-0.87,10.1,0,1.94591014905531,1
3.46351456247191,7.4,0.08,0.58,48.9,0.022,295,-191,0.9928,3.13,0.01,11.5,0,2.07944154167984,2
2.6672404692182,0.4,0.2,0.31,6.85,0.053,-198,211,0.99587,3.31,0.59,10.4,-1,2.07944154167984,2
6.18985596928338,5.1,0.25,1.71,7.7,0.036,46,127,0.96977,3.35,0.43,10.3,1,1.79175946922805,4
1.82229037570871,7.4,0.16,1.49,52.9,0.056,-185,168,0.99825,2.9,-1.33,8.7,0,2.07944154167984,1
3.47705574122318,18.2,-1.27,0.59,22.6,0.147,38,132,0.99333,3.37,-0.27,9.1,0,2.07944154167984,2
3.32929976135628,4.7,1.09,-0.66,20.4,-0.541,17,-11,0.94624,4.58,0.6,11.8,2,1.6094379124341,1
3.55340649111772,5.7,-0.15,0.15,11.8,0.05,20,360,0.96176,3.31,-0.08,2.4,0,1.79175946922805,2
2.3183912433586,1.1,0.34,0.6,1.4,0.032,228,392,0.99214,3.07,0.52,9.8,1,2.07944154167984,1
4.01484233081982,12.5,-0.52,0.34,1.3,0.469,-61,108,0.99105,3.36,0.45,1.4,1,2.07944154167984,2
3.77651162752181,-1.1,0.32,0.41,0.9,1.165,213,159,0.97521,3.09,1.54,16.36666667,-1,1.94591014905531,4
1.52291407011689,9.5,0.49,0.36,2,-0.537,146.5,314.5,0.9924,3.24,-0.9,11,-1,2.07944154167984,1
3.24151225054832,-10.9,0.22,0.34,-54,0.034,-73,-127,0.97988,2.96,1.61,4.8,0,2.07944154167984,2
5.39165387106657,6.8,0.17,1.31,13.65,0.039,3,530,0.99243,3.28,1.44,10,1,1.79175946922805,3
3.30344253607326,6.5,0.18,-1.02,1.7,-0.213,30,-182,1.02005,3.49,0.3,10.2,-1,1.94591014905531,3
4.05962825326356,16.6,0.68,0.37,1.6,0.049,181,193,1.02612,3.16,0.48,13.8,0,2.07944154167984,3
5.35750093617371,-14.1,0.24,0.89,-106.9,-0.12,218,467,0.95367,3.24,-2.46,9,1,1.94591014905531,3
7.34749950610878,6.5,0.94,0.06,17.1,0.128,29,44,0.99489,3.31,1.46,14,2,1.94591014905531,4
3.44352141357423,4.4,0.84,0.18,5.8,0.13,32,443,1.04291,3.52,0.66,12.3,0,1.94591014905531,2
1.87845896390207,6,1.01,1.92,50.6,0.408,171,149,0.9937,3.24,0.82,11,0,1.94591014905531,1
1.87411686002315,6.6,0.76,-0.04,1.4,0.656,34,421,0.95718,3.17,0.38,10,0,1.94591014905531,1
3.23993497129694,6.2,1.49,-0.22,-31.5,0.036,37,-147,0.98938,3.71,3.43,12.8,-1,1.94591014905531,3
5.4451033558204,6,-0.77,2.89,6.3,-0.545,143,174,0.97131,3.69,1.21,9.8,1,1.94591014905531,3
4.70570445210105,8,0.44,1.1,12.4,0.308,-142,-35,0.9991,3.61,0.64,9.2,1,2.19722457733622,3
2.4525998896278,1.7,0.3,0.2,1.1,0.077,48,166,0.9944,4.31,0.54,8.7,1,1.79175946922805,1
5.03988027741797,7.7,0.57,0.03,16.8,0.474,-11,211,0.97546,3.04,0.58,14.5,1,2.07944154167984,3
1.2833594111134,-11.4,1.29,1.97,24.9,0.066,10,126,1,3.12,1.18,14.5,-1,2.56494935746154,1
1.77769674142848,4.4,1.555,0.78,-38.9,0.075,226,415,1.04135,3.49,1.09,9.3,0,2.07944154167984,1
5.73635863460694,5.2,-0.99,0,1.8,0.05,-228,51,0.97279,3.68,0.79,18.1,1,1.79175946922805,3
3.46499424546964,5.8,1.28,0.27,1.6,0.062,-185,-150,0.99184,2.28,0.81,6.7,0,1.79175946922805,2
1.43902240851773,8.3,0.95,0.96,2.6,0.675,235,192,0.96265,3.4,0.53,13.8,-1,2.19722457733622,1
2.53286894359413,7.4,1.7,0.36,53.6,0.821,-113,90,0.9968,1.71,-0.13,9.1,-1,2.07944154167984,2
2.13145851659245,9.2,1.14,0.39,0.9,-0.226,15,-390,1.02896,2.96,0.28,10.4,1,2.30258509299405,1
2.14576938361998,9.3,0.49,0.36,1.7,-0.125,3,305,0.91906,2.21,1.12,4.4,1,2.30258509299405,1
1.80255694846441,-5.2,-0.435,0.18,2.1,-0.174,5,30,0.9967,3.4,0.37,9.8,0,2.19722457733622,1
2.54432088984187,7.8,0.6,-0.6,-39.4,0.069,32,73,0.97374,2.49,0.57,10,-1,2.30258509299405,2
3.5072047113111,5.7,0.24,0.24,40,0.498,190,121,0.95795,3.13,0.36,10,0,1.94591014905531,2
3.38772735453932,3.7,-0.485,1.5,-51,0.044,-233,-76,0.99713,4.44,-1.13,9,0,2.07944154167984,2
2.56618274092627,6.4,-0.66,0.07,-6.7,0.254,10,-121,1.02896,2.97,0.6,22.6,1,1.94591014905531,1
3.17986799016473,8,1.25,-0.75,9.7,0.357,15,323,0.99406,2.08,0.36,10,0,2.19722457733622,2
4.42312911341453,6.6,0.27,0.29,23.6,-0.344,73,-226,0.96801,3.89,1.92,9.8,1,1.94591014905531,2
5.69007408674727,6.3,0.34,1.33,14.7,-0.414,49,-156,1.0038,3.23,0.46,14.5,2,1.94591014905531,2
1.14751977282837,20.6,1.29,0.03,28.5,0.076,21,86,1.02795,2.92,0.68,10.7,-2,2.07944154167984,1
5.22641609526952,6.7,0.11,0.34,39.2,-0.134,41,-80,0.9962,3.42,0.39,10.8,1,1.94591014905531,3
2.35813674750746,7,0,0.8,36.3,0.036,44,132,1.04172,3.34,0.11,9.4,1,1.94591014905531,1
4.75019235926764,11.4,0.26,0.38,1.5,0.061,-190,120,0.99192,2.44,2.12,4.1,1,2.07944154167984,3
6.99640700084008,7.8,0.68,1.91,1.7,-0.19,104,283,1.03276,2.54,0.64,8.5,2,2.07944154167984,4
1.58808279472053,-1.5,1.16,-0.83,-36,-0.544,115,110,0.95247,2.26,-0.63,13.33333333,-1,1.94591014905531,1
6.05842572747083,5.3,0.32,-1.47,3.7,0.043,22,-60,0.9937,2.15,1.99,10.4,1,1.79175946922805,4
3.06080848743947,10.3,1.54,3.37,4.5,0.113,22,-132,0.998,3.28,0.44,11.5,0,2.39789527279837,2
1.92680912240574,14.8,0.59,1.11,32.5,-0.174,-210,334,1.04028,5.11,0.94,16.2,0,1.94591014905531,1
5.4811722933364,4.9,0.15,1.94,-41.8,-0.383,-109,253,1.00787,2.98,0.39,17.7,1,1.94591014905531,3
1.53526571566413,8.4,-0.25,1.26,1.2,-0.342,-92,467,0.94554,2.07,-1.41,9.5,-1,2.07944154167984,1
1.85550421517943,6.8,0.51,-0.07,54.7,0.074,9,-16,1.03062,3.68,0.63,9.5,0,1.94591014905531,1
3.46743349374221,-0.6,-1.02,0.27,2.4,-0.397,199,-249,1.04472,2.65,-0.18,9.2,0,2.07944154167984,2
4.07398466126539,6.6,1.36,-0.67,-60.8,0.07,287,467,0.98997,1.86,0.82,8.1,0,1.94591014905531,3
1.88318766856382,4.8,0.27,0.25,59.4,0.053,54,202,1.00808,3.22,0.56,9.3,0,1.94591014905531,1
1.8400981238791,7.3,-1.06,0.27,-47.6,0.047,16,79,0.99173,3.07,0.46,5.2,0,2.07944154167984,1
3.23573219743676,8.3,0.42,0.62,19.25,0.04,41,-146,1.01245,2.98,0.67,9.7,0,2.19722457733622,2
1.8646773439637,6.4,0.25,0.3,5.5,0.208,15,388,0.99662,3.14,-2.4,5,0,1.94591014905531,1
3.49550023430732,6.2,0.06,0.25,-33.3,0.24,35,-313,1.03222,2.35,0.44,11.8,0,1.94591014905531,2
7.30746145932324,12.8,1.46,-0.28,27.2,0.038,85,153,0.9909,3.33,-0.21,12,2,1.94591014905531,4
4.46444240830202,5.9,0.12,0.27,-24.5,-0.469,40,507,0.99226,3.15,0.68,12.1,0,1.79175946922805,3
